key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_2.started,participant,Task,Dot Ratio,Deadline,date,expName,psychopyVersion,frameRate,
77.33312500000011,space,1.6157342999999855,,rtfer,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-18_16h11.37.367,Rewa's Exp,2023.1.2,59.97300015537504,
,,,78.96907820000024,,,,,,,,,
