trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,Duration,Countdown,color1,color2,correct,screenshot,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,participant,Task,Dot Ratio,Deadline,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,19.7958435999999,space,2.2778268000001844,,gtt,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-18_15h46.36.165,Rewa's Exp,2023.1.2,60.05043035146343,
,,,,,,,,,,,,,,,,,None,gtt,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-18_15h46.36.165,Rewa's Exp,2023.1.2,60.05043035146343,
