Countdown,color1,color2,correct,screenshot,n,key_skip_4.keys_raw,,response_4.corr_mean,response_4.corr_raw,,response_4.corr_std,response_4.keys_raw,,response_4.rt_mean,response_4.rt_raw,,response_4.rt_std,order,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,2.0,, ,0.5,0.0, 1.0,0.7071067811865476,'left', 'right',1.1405466794967651,1.0694254636764526, 1.2116678953170776,0.10058058798554988,3.0, 6.0
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,2.0,, ,1.0,1.0, 1.0,0.0,'right', 'right',1.605654239654541,1.6241919994354248, 1.5871163606643677,0.026216435591972887,0.0, 7.0
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,2.0,, ,1.0,1.0, 1.0,0.0,'left', 'left',1.2260878086090088,1.2136927843093872, 1.2384828329086304,0.017529211470468917,1.0, 4.0
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,2.0,, ,0.5,0.0, 1.0,0.7071067811865476,'right', 'left',1.2147619724273682,0.7367691993713379, 1.6927547454833984,0.675983862372163,2.0, 5.0

extraInfo
participant,Annie
Task,1 - without skip
Dot Ratio,"54:46, 51:49"
Deadline,"2.0s, 1.5s"
date,2023-07-19_14h50.37.397
expName,Rewa's Exp
psychopyVersion,2023.1.2
frameRate,59.99649620587999
﻿Countdown,color1,color2,correct,screenshot,n,key_skip_4.keys_raw,,response_4.corr_mean,response_4.corr_raw,,response_4.corr_std,response_4.keys_raw,,response_4.rt_mean,response_4.rt_raw,,response_4.rt_std,order,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,2.0,, ,0.5,1.0, 0.0,0.7071067811865476,'right', 'left',1.2506262063980103,1.1032426357269287, 1.3980097770690918,0.20843184451401706,3.0, 4.0
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,2.0,, ,0.5,1.0, 0.0,0.7071067811865476,'right', 'left',1.0984419584274292,1.2554484605789185, 0.9414355158805847,0.22204068257655216,0.0, 6.0
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,2.0,, ,0.0,0.0, 0.0,0.0,'right', 'right',1.3359184265136719,1.24832022190094, 1.4235165119171143,0.12388248470919057,1.0, 5.0
