Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_5.started,text_6.started,text_6.stopped,key_resp.keys,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,4,0,4,0,,,,,,,,,0,5,5,3,,,,494.00552239996614,494.7755150999874,0.7699927000212483,,,,36,,,,,left,1,0.7455137000069954,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.3005959999864,501.3005959999864,501.3005959999864,502.3005223000073,space,2.103966200025752,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,5,0,5,0,0,0,0,1,,,,,,,,,,,,500.82048539997777,501.5601864999626,0.7397010999848135,right,1,0.7140236999839544,37,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,5,0,5,0,0,1,1,2,,,,,,,,,,,,505.4537032999797,506.1085713999928,0.6548681000131182,left,0,0.6247969000251032,35,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,5,0,5,0,0,2,2,3,,,,,,,,,,,,510.0048057999811,510.87613329995656,0.8713274999754503,left,1,0.8416196000180207,36,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,5,0,5,0,0,3,3,5,,,,,,,,,,,,514.8334101999644,516.1698038999457,1.3363936999812722,left,1,1.302175399963744,37,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,5,0,5,0,0,4,4,4,,,,,,,,,,,,520.4579964999575,521.3255198999541,0.8675233999965712,left,1,0.8461246999795549,38,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,5,0,5,0,0,5,5,0,,,,,,,,,,,,525.2916438999819,526.1922894999734,0.9006455999915488,right,1,0.8752050999901257,39,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,5,0,5,0,,,,,0,0,0,4,,,,,,,,530.0854471999919,530.9421332999482,0.8566860999562778,,,,40,535.4830403000233,left,1,0.82510319998255,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,5,0,5,0,,,,,0,1,1,1,,,,,,,,534.8339492999949,535.426131699991,0.5921823999960907,,,,41,540.2315557000111,right,1,0.5744282000232488,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,5,0,5,0,,,,,0,2,2,5,,,,,,,,539.3627846999443,540.1088104999508,0.7460258000064641,,,,42,544.7604417999974,left,1,0.7248669000109658,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,5,0,5,0,,,,,0,3,3,2,,,,,,,,544.01114279998,544.7259258999838,0.7147831000038423,,,,43,549.408782500017,right,1,0.6922210000338964,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,5,0,5,0,,,,,0,4,4,3,,,,,,,,548.7064141999581,549.5254290999728,0.8190149000147358,,,,44,554.1040286000352,left,1,0.7895345999859273,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,5,0,5,0,,,,,0,5,5,0,,,,,,,,553.419021699985,554.0924444999546,0.6734227999695577,,,,45,558.8166255000397,right,1,0.6437089999672025,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,5,0,5,0,,,,,,,,,0,0,0,4,,,,558.0277803999488,558.7254990999936,0.6977187000447884,,,,43,,,,,right,0,0.667461600038223,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,5,0,5,0,,,,,,,,,0,1,1,5,,,,562.6362568999757,563.7419611999649,1.1057042999891564,,,,41,,,,,right,0,1.0750426999875344,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,5,0,5,0,,,,,,,,,0,2,2,1,,,,567.6786408999469,568.4258135999553,0.7471727000083774,,,,39,,,,,left,0,0.720748400024604,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,5,0,5,0,,,,,,,,,0,3,3,2,,,,572.3579181999667,573.1587634999887,0.800845300022047,,,,40,,,,,right,1,0.7783771000104025,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,5,0,5,0,,,,,,,,,0,4,4,0,,,,577.0713754999451,577.79201559996,0.7206401000148617,,,,38,,,,,left,0,0.6959458000492305,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,5,0,5,0,,,,,,,,,0,5,5,3,,,,581.7160243999679,582.8754376999568,1.1594132999889553,,,,36,,,,,right,0,1.139573200023733,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.4173415999976,589.4173415999976,589.4173415999976,590.4173281000112,space,2.076330500014592,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,6,0,6,0,0,0,0,5,,,,,,,,,,,,588.899982199946,590.0261496999883,1.1261675000423566,left,1,1.1073571000015363,37,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,6,0,6,0,0,1,1,3,,,,,,,,,,,,593.9374301999924,594.5755939999945,0.6381638000020757,left,1,0.6141747000510804,38,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,6,0,6,0,0,2,2,4,,,,,,,,,,,,598.4971427999553,599.6588053999585,1.1616626000031829,left,1,1.134940000018105,39,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,6,0,6,0,0,3,3,2,,,,,,,,,,,,603.5674109999673,604.2429681999492,0.6755571999819949,right,1,0.6564744000206701,40,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,6,0,6,0,0,4,4,0,,,,,,,,,,,,608.2110867999727,609.3920775000006,1.1809907000279054,right,1,1.1641814999748021,41,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,6,0,6,0,0,5,5,1,,,,,,,,,,,,613.2787912999629,614.0090607999591,0.7302694999962114,right,1,0.6978207000065595,42,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,6,0,6,0,,,,,0,0,0,4,,,,,,,,617.8907730999636,618.9755358999828,1.0847628000192344,,,,43,623.2883387000184,left,1,1.0684578000218607,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,6,0,6,0,,,,,0,1,1,1,,,,,,,,622.9223120999523,623.6431820999715,0.7208700000192039,,,,44,628.3199156000046,right,1,0.6922920999932103,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,6,0,6,0,,,,,0,2,2,2,,,,,,,,627.5682610999793,628.1256333999918,0.5573723000125028,,,,45,632.9658074000035,right,1,0.5359700000262819,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,6,0,6,0,,,,,0,3,3,0,,,,,,,,632.047208199976,632.8091350999894,0.76192690001335,,,,46,637.4448630000115,right,1,0.7366359999869019,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,6,0,6,0,,,,,0,4,4,3,,,,,,,,636.7258780999691,637.7423646999523,1.0164865999831818,,,,47,642.1234995999839,left,1,0.9851070999866351,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,6,0,6,0,,,,,0,5,5,5,,,,,,,,641.6485636999714,642.6758316999767,1.0272680000052787,,,,48,647.0461842000368,left,1,1.007135100022424,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,6,0,6,0,,,,,,,,,0,0,0,1,,,,646.6270149999764,647.5761392999557,0.949124299979303,,,,49,,,,,right,1,0.9237660000217147,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,6,0,6,0,,,,,,,,,0,1,1,0,,,,651.5085575999692,652.5924138999544,1.0838562999852002,,,,50,,,,,right,1,1.0505929000210017,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,6,0,6,0,,,,,,,,,0,2,2,2,,,,656.5219472999452,657.9755612000008,1.4536139000556432,,,,51,,,,,right,1,1.4219122999929823,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,6,0,6,0,,,,,,,,,0,3,3,4,,,,661.8782726999489,663.1422137999907,1.2639411000418477,,,,49,,,,,right,0,1.2412936000037007,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,6,0,6,0,,,,,,,,,0,4,4,5,,,,667.0750734999892,667.8923178999685,0.8172443999792449,,,,50,,,,,left,1,0.7883710999740288,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,6,0,6,0,,,,,,,,,0,5,5,3,,,,671.7981437999988,672.3756541999755,0.5775103999767452,,,,48,,,,,right,0,0.5449649000074714,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9012815000024,678.9012815000024,678.9012815000024,679.900720100035,space,2.4880329000297934,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,0,0,0,2,,,,,,,,,,,,678.8157032999443,679.3590455999947,0.5433423000504263,right,1,0.5196144999936223,49,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,0,1,1,1,,,,,,,,,,,,683.2911542999791,683.9757839999511,0.6846296999719925,left,0,0.6611086000339128,47,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,0,2,2,0,,,,,,,,,,,,687.8895962999668,688.7091114999494,0.8195151999825612,right,1,0.7976470000576228,48,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,0,3,3,3,,,,,,,,,,,,692.6044226999511,693.4591847999836,0.8547621000325307,left,1,0.8361276999930851,49,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,0,4,4,4,,,,,,,,,,,,697.3590394999483,698.09266689996,0.7336274000117555,left,1,0.7047288000467233,50,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,0,5,5,5,,,,,,,,,,,,701.9921866999939,702.6264063999988,0.6342197000049055,right,0,0.6156914999592118,48,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,,,,,0,0,0,1,,,,,,,,706.5947421999881,707.5922007999616,0.99745859997347,,,,49,711.9923845999874,right,1,0.9810814000084065,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,,,,,0,1,1,3,,,,,,,,711.5166327999905,712.7095085999463,1.1928757999558002,,,,47,716.9142987999949,right,0,1.1711875000037253,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,,,,,0,2,2,5,,,,,,,,716.6400776999653,717.7090843999758,1.0690067000105046,,,,48,722.0376569000073,left,1,1.0479109000298195,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,,,,,0,3,3,2,,,,,,,,721.6367246999871,722.6091550999554,0.9724303999682888,,,,49,727.0343312000041,right,1,0.9548315000138246,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,0,4,4,4,,,,,,,,726.5577557999641,727.5425827999716,0.984827000007499,,,,47,731.9553629999864,right,0,0.9616110000060871,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,,,,,0,5,5,0,,,,,,,,731.4374740999774,732.5423293999629,1.104855299985502,,,,48,736.8350698000286,right,1,1.0823839000076987,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,,,,,,,,,0,0,0,3,,,,736.4779402999557,737.5258428999805,1.0479026000248268,,,,46,,,,,right,0,1.016694300051313,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,,,,,,,,,0,1,1,1,,,,741.4755555999582,742.2266603999888,0.7511048000305891,,,,47,,,,,right,1,0.7317671000491828,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,,,,,,,,,0,2,2,2,,,,746.1497549999622,747.0596156999818,0.9098607000196353,,,,48,,,,,right,1,0.8895369999809191,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,,,,,,,,,0,3,3,5,,,,750.9989518999937,751.9259604999679,0.927008599974215,,,,49,,,,,left,1,0.8961962999892421,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,,,,,0,4,4,4,,,,755.8384162999573,756.6926304999506,0.8542141999932937,,,,50,,,,,left,1,0.8337801999878138,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,,,,,,,,,0,5,5,0,,,,760.6129182999721,761.2758914000005,0.6629731000284664,,,,51,,,,,right,1,0.642156400019303,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.7843411000213,767.7843411000213,767.7843411000213,768.784055199998,space,1.5321649999823421,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,8,0,8,0,0,0,0,2,,,,,,,,,,,,766.7422664999613,767.3259444999858,0.5836780000245199,right,1,0.562131299986504,52,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,0,1,1,0,,,,,,,,,,,,771.2209624999668,771.9596181999659,0.7386556999990717,right,1,0.7150091999792494,53,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,0,2,2,4,,,,,,,,,,,,775.8700469999458,776.6597719999845,0.789725000038743,left,1,0.7616695000324398,54,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,8,0,8,0,0,3,3,3,,,,,,,,,,,,780.5971114999847,781.5593379999627,0.9622264999779873,left,1,0.9388247999595478,55,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,0,4,4,1,,,,,,,,,,,,785.4626904999604,786.1925958999782,0.7299054000177421,right,1,0.7134843000094406,56,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,0,5,5,5,,,,,,,,,,,,790.1323934999527,791.3926708999788,1.260277400026098,left,1,1.2281946000293829,57,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,,,,,0,0,0,5,,,,,,,,795.3283795999596,796.5599265999626,1.2315470000030473,,,,58,800.7260077000246,left,1,1.1989962999941781,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,,,,,0,1,1,1,,,,,,,,800.4882073999615,801.3259703999502,0.8377629999886267,,,,59,805.8850765000097,right,1,0.8088283000397496,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,,,,,0,2,2,4,,,,,,,,805.2417388999602,806.2592678999645,1.0175290000042878,,,,60,810.6393209000234,left,1,0.9898230000399053,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,8,0,8,0,,,,,0,3,3,2,,,,,,,,810.1565685999813,810.9427229999565,0.786154399975203,,,,61,815.5542401000275,right,1,0.7547186000156216,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,8,0,8,0,,,,,0,4,4,3,,,,,,,,814.883932799974,816.0258756999974,1.1419429000234231,,,,62,820.2814657000126,left,1,1.12461150001036,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,,,,,0,5,5,0,,,,,,,,819.9380694999709,820.6425597999478,0.7044902999768965,,,,60,825.3356799000176,left,0,0.6768742999993265,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,,,,,,,,,0,0,0,5,,,,824.5578238999587,825.97594199999,1.418118100031279,,,,61,,,,,left,1,1.3946772000053898,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,8,0,8,0,,,,,,,,,0,1,1,2,,,,829.8665553999599,831.0594834999647,1.1929281000047922,,,,62,,,,,right,1,1.1644939999678172,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,,,,,,,,,0,2,2,1,,,,835.0253210999654,836.0757719999528,1.0504508999874815,,,,63,,,,,right,1,1.0303029000060633,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,8,0,8,0,,,,,,,,,0,3,3,3,,,,840.0179566000006,840.8099554999499,0.7919988999492489,,,,64,,,,,left,1,0.766072999977041,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,,,,,,,,,0,4,4,4,,,,844.790809499973,845.8093679999583,1.0185584999853745,,,,62,,,,,right,0,1.0006567999953404,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,,,,,,,,,0,5,5,0,,,,849.701336099999,850.5091918999678,0.8078557999688201,,,,63,,,,,right,1,0.786559899977874,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.0511893000221,857.0511893000221,857.0511893000221,858.0510839000344,space,1.75349010003265,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,0,0,0,0,,,,,,,,,,,,856.2543085999787,857.4430527999648,1.188744199986104,right,1,1.170675500005018,64,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,9,0,9,0,0,1,1,5,,,,,,,,,,,,861.3742042999947,862.1426564999856,0.7684521999908611,left,1,0.746171900012996,65,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,9,0,9,0,0,2,2,2,,,,,,,,,,,,866.0975006999797,866.6760513999616,0.5785506999818608,right,1,0.5511112000094727,66,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,9,0,9,0,0,3,3,3,,,,,,,,,,,,870.563618599961,871.4928191999788,0.9292006000177935,left,1,0.899439100001473,67,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,9,0,9,0,0,4,4,4,,,,,,,,,,,,875.4311945999507,876.1927271999884,0.7615326000377536,left,1,0.7371257999911904,68,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,0,5,5,1,,,,,,,,,,,,880.1105145999463,880.6759880999452,0.5654734999989159,right,1,0.545535400044173,69,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,,,,,0,0,0,1,,,,,,,,884.5809354999801,885.3927209999529,0.811785499972757,,,,70,889.9784599000122,right,1,0.7878648999612778,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,9,0,9,0,,,,,0,1,1,2,,,,,,,,889.3513554999954,889.943458499969,0.5921029999735765,,,,71,894.7489550000173,right,1,0.5602350999834016,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
