Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,text.started,fix.started,image.started,circle_4.started,fix_2.started,text_countdown.started,polygon.started,movie.started,circle.started,response.started,Right.started,Left.started,polygon.stopped,response.keys,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_2s.mp4,green,red,left,None,0,0,0,0,0,0,0,3,10.786078599980101,11.805312500102445,13.299482800066471,13.299482800066471,13.299482800066471,14.477932000067085,14.477932000067085,14.477932000067085,14.477932000067085,14.477932000067085,14.477932000067085,14.477932000067085,15.487730800174177,None,16.440269800135866,854264,001,2023-07-11_12h56.27.380,Rewa's Exp,2023.1.2,59.98908201567639,
,,,,,,,,,,,,,,17.448476599995047,18.949491500156,18.949491500156,18.949491500156,20.70756550016813,20.70756550016813,20.70756550016813,20.70756550016813,20.70756550016813,20.70756550016813,20.70756550016813,21.720970300026238,,,,,,,,,
