Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,text.started,text.stopped,fix.started,image.started,circle_4.started,fix_2.started,Right_2.started,Left_2.started,polygon.started,movie.started,circle.started,response.started,Right.started,Left.started,response.keys,response.rt,text_3.started,text_3.stopped,fix.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,0,0,0,0,0,0,0,1,16.44950919994153,17.46191810001619,17.46191810001619,19.019972699927166,19.019972699927166,19.019972699927166,19.019972699927166,19.019972699927166,20.112025399925187,20.112025399925187,20.112025399925187,20.112025399925187,20.112025399925187,20.112025399925187,right,0.683995800325647,20.950526299886405,21.956448199925944,,881598,001,2023-07-11_13h58.09.048,Rewa's Exp,2023.1.2,59.94998974254147,
,,,,,,,,,,,,,,,21.956448199925944,23.463566199876368,23.463566199876368,23.463566199876368,23.463566199876368,23.463566199876368,25.216105100000277,25.216105100000277,25.216105100000277,25.216105100000277,25.216105100000277,25.216105100000277,,,,,23.463566199876368,,,,,,,
