Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,DotsshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,1,0,1,0,0,1,1,4,,,,,,,,,2.801097299903631,None,0,,1,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,1,0,1,0,0,2,2,5,,,,,,,,,2.3010839000344276,None,0,,-1,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,1,0,1,0,0,3,3,0,,,,,,,,,2.8676638999022543,None,0,,-3,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,1,0,1,0,0,4,4,3,,,,,,,,,1.8842579999472946,None,0,,-5,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,1,0,1,0,0,5,5,1,,,,,,,,,2.3176744000520557,None,0,,-7,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,1,0,1,0,,,,,0,0,0,0,,,,,2.868086199974641,,,,-9,138.42401270009577,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,1,0,1,0,,,,,0,1,1,2,,,,,1.6844538999721408,,,,-11,144.94315230008215,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,1,0,1,0,,,,,0,2,2,4,,,,,2.8174974999856204,,,,-13,150.26919380016625,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,1,0,1,0,,,,,0,3,3,5,,,,,2.3508802000433207,,,,-15,156.6932890000753,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,1,0,1,0,,,,,0,4,4,1,,,,,2.3345143999904394,,,,-17,162.65372940013185,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,1,0,1,0,,,,,0,5,5,3,,,,,1.6845255000516772,,,,-19,168.64036620012484,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,1,0,1,0,,,,,,,,,0,0,0,0,1.6511774000246078,,,,-21,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,1,0,1,0,,,,,,,,,1,0,1,0,1.6843721000477672,,,,-23,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,1,0,1,0,,,,,,,,,2,0,2,0,1.6510360999964178,,,,-25,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,1,0,1,0,,,,,,,,,3,0,3,0,1.8677621001843363,,,,-27,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,1,0,1,0,,,,,,,,,4,0,4,0,1.6510342999827117,,,,-29,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,197.75205130013637,198.7521573000122,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,2,0,2,0,0,0,0,5,,,,,,,,,2.3675431001465768,None,0,,-31,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,2,0,2,0,0,1,1,1,,,,,,,,,2.184374599950388,None,0,,-33,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,2,0,2,0,0,2,2,4,,,,,,,,,2.867465900024399,None,0,,-35,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,2,0,2,0,0,3,3,2,,,,,,,,,1.6843628000933677,None,0,,-37,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
