Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,text.started,fix.started,image.started,circle_4.started,fix_2.started,Right_2.started,Left_2.started,polygon.started,movie.started,circle.started,response.started,Right.started,Left.started,response.keys,response.rt,text_3.started,text_3.stopped,fix.stopped,image.stopped,circle_4.stopped,fix_2.stopped,Right_2.stopped,Left_2.stopped,polygon_2.started,movie_2.started,circle_2.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,0,0,0,0,0,0,0,3,,,,,11.560049999970943,12.580911600030959,14.119494799990207,14.119494799990207,14.119494799990207,14.119494799990207,14.119494799990207,15.226867999881506,15.226867999881506,15.226867999881506,15.226867999881506,15.226867999881506,15.226867999881506,right,0.5020534000359476,15.872339499881491,16.87184949987568,,,,,,,,,,,504261,001,2023-07-11_14h11.54.023,Rewa's Exp,2023.1.2,59.99782804811725,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,0,0,0,0,0,1,1,2,,,,,,16.87184949987568,18.378418799955398,18.378418799955398,18.378418799955398,18.378418799955398,18.378418799955398,20.148183000041172,20.148183000041172,20.148183000041172,20.148183000041172,20.148183000041172,20.148183000041172,right,0.34823570027947426,20.68111400003545,21.68842269992456,18.378418799955398,,,,,,,,,,504261,001,2023-07-11_14h11.54.023,Rewa's Exp,2023.1.2,59.99782804811725,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,0,0,0,0,0,2,2,0,,,,,,21.68842269992456,23.194283899851143,23.194283899851143,23.194283899851143,23.194283899851143,23.194283899851143,24.99695699987933,24.99695699987933,24.99695699987933,24.99695699987933,24.99695699987933,24.99695699987933,right,0.3711610999889672,25.48912819987163,26.488527199951932,23.194283899851143,,,,,,,,,,504261,001,2023-07-11_14h11.54.023,Rewa's Exp,2023.1.2,59.99782804811725,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,0,0,0,0,0,3,3,5,,,,,,26.488527199951932,27.994408400030807,27.994408400030807,27.994408400030807,27.994408400030807,27.994408400030807,29.73749540001154,29.73749540001154,29.73749540001154,29.73749540001154,29.73749540001154,29.73749540001154,right,0.4874952002428472,30.34909309982322,31.355207100044936,27.994408400030807,29.73749540001154,29.73749540001154,29.73749540001154,29.73749540001154,29.73749540001154,,,,,504261,001,2023-07-11_14h11.54.023,Rewa's Exp,2023.1.2,59.99782804811725,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,0,0,0,0,0,4,4,1,,,,,,31.355207100044936,32.86395799997263,32.86395799997263,32.86395799997263,32.86395799997263,32.86395799997263,34.58289189985953,34.58289189985953,34.58289189985953,34.58289189985953,34.58289189985953,34.58289189985953,right,0.393745600245893,35.11672529997304,36.121713999891654,32.86395799997263,,,,,,,,,,504261,001,2023-07-11_14h11.54.023,Rewa's Exp,2023.1.2,59.99782804811725,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,0,0,0,0,0,5,5,4,,,,,,36.121713999891654,37.633533499902114,37.633533499902114,37.633533499902114,37.633533499902114,37.633533499902114,39.42735520005226,39.42735520005226,39.42735520005226,39.42735520005226,39.42735520005226,39.42735520005226,left,0.29296079999767244,39.839943500002846,,37.633533499902114,,,,,,,,,,504261,001,2023-07-11_14h11.54.023,Rewa's Exp,2023.1.2,59.99782804811725,
,,,,,,,,,,,,,,,,,,40.85545469983481,42.36831809999421,42.36831809999421,42.36831809999421,42.36831809999421,42.36831809999421,,,,,,,,,,,,,,,,,,,,,,,,,,,
