Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,text.started,text.stopped,fix.started,image.started,circle_4.started,fix_2.started,Right_2.started,Left_2.started,polygon.started,movie.started,circle.started,response.started,Right.started,Left.started,response.keys,response.rt,text_3.started,text_3.stopped,fix.stopped,polygon_2.started,movie_2.started,circle_2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,0,0,0,0,0,0,0,4,,,,,11.052190700080246,12.062324800062925,12.062324800062925,13.624196500051767,13.624196500051767,13.624196500051767,13.624196500051767,13.624196500051767,14.72904930007644,14.72904930007644,14.72904930007644,14.72904930007644,14.72904930007644,14.72904930007644,left,0.5747692999430001,15.453603999922052,16.457359099993482,,,,,,,,777449,001,2023-07-11_14h26.07.613,Rewa's Exp,2023.1.2,59.9786116178489,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,0,0,0,0,0,1,1,3,,,,,,,16.457359099993482,17.96305219992064,17.96305219992064,17.96305219992064,17.96305219992064,17.96305219992064,19.749837999930605,19.749837999930605,19.749837999930605,19.749837999930605,19.749837999930605,19.749837999930605,left,0.3300746998284012,20.246615800075233,,17.96305219992064,,,,,,,777449,001,2023-07-11_14h26.07.613,Rewa's Exp,2023.1.2,59.9786116178489,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,0,0,0,0,0,2,2,5,,,,,,,21.25744939991273,22.76566160004586,22.76566160004586,22.76566160004586,22.76566160004586,22.76566160004586,24.463997799903154,24.463997799903154,24.463997799903154,24.463997799903154,24.463997799903154,24.463997799903154,left,0.5912561998702586,25.196901299990714,26.20742170000449,,,,,,,,777449,001,2023-07-11_14h26.07.613,Rewa's Exp,2023.1.2,59.9786116178489,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,0,0,0,0,0,3,3,2,,,,,,,26.20742170000449,27.71332719991915,27.71332719991915,27.71332719991915,27.71332719991915,27.71332719991915,29.50053480011411,29.50053480011411,29.50053480011411,29.50053480011411,29.50053480011411,29.50053480011411,left,0.794907399918884,30.472341099986807,31.47403830010444,27.71332719991915,,,,,,,777449,001,2023-07-11_14h26.07.613,Rewa's Exp,2023.1.2,59.9786116178489,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,0,0,0,0,0,4,4,1,,,,,,,31.47403830010444,32.990821399958804,32.990821399958804,32.990821399958804,32.990821399958804,32.990821399958804,34.72133730002679,34.72133730002679,34.72133730002679,34.72133730002679,34.72133730002679,34.72133730002679,left,0.6713069998659194,35.534527299925685,36.54068690002896,32.990821399958804,,,,,,,777449,001,2023-07-11_14h26.07.613,Rewa's Exp,2023.1.2,59.9786116178489,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,0,0,0,0,0,5,5,0,,,,,,,36.54068690002896,38.04655109997839,38.04655109997839,38.04655109997839,38.04655109997839,38.04655109997839,39.77350510004908,39.77350510004908,39.77350510004908,39.77350510004908,39.77350510004908,39.77350510004908,left,0.3613181998953223,40.34855749993585,,38.04655109997839,,,,,,,777449,001,2023-07-11_14h26.07.613,Rewa's Exp,2023.1.2,59.9786116178489,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,0,0,0,0,,,,,0,0,0,1,,,41.35749129997566,42.86319310008548,42.86319310008548,42.86319310008548,42.86319310008548,42.86319310008548,,,,,,,,,44.81733869994059,45.824139500036836,,43.963258899981156,43.963258899981156,43.963258899981156,43.963258899981156,left,0.7254379999358207,777449,001,2023-07-11_14h26.07.613,Rewa's Exp,2023.1.2,59.9786116178489,
,,,,,,,,,,,,,,,,,,,45.824139500036836,47.33052560011856,47.33052560011856,47.33052560011856,47.33052560011856,47.33052560011856,,,,,,,,,,,47.33052560011856,48.672001800034195,48.672001800034195,48.672001800034195,48.672001800034195,,,,,,,,,
