Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,total_score,response.rt,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_5.started,text_6.started,text_6.stopped,key_resp.keys,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,6,0,6,0,,,,,0,4,4,4,,,,,,,,758.9558224999928,759.7956133999978,0.8397909000050277,,,-151,,764.5154104999965,left,1,0.8132714000530541,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,6,0,6,0,,,,,0,5,5,1,,,,,,,,763.7181026999606,764.5120718000107,0.7939691000501625,,,-150,,769.2776814000099,right,1,0.7706313999951817,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,6,0,6,0,,,,,,,,,0,0,0,1,,,,768.4390048999921,769.0781927999924,0.6391879000002518,,,-149,,,,,,right,1,0.6185574000119232,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,6,0,6,0,,,,,,,,,0,1,1,4,,,,773.0003360999981,773.6616852000006,0.6613491000025533,,,-151,,,,,,right,0,0.6322075999923982,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,6,0,6,0,,,,,,,,,0,2,2,3,,,,777.5531578999944,778.4782896999968,0.9251318000024185,,,-150,,,,,,left,1,0.8948060999973677,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,6,0,6,0,,,,,,,,,0,3,3,5,,,,782.3902111999923,783.2448897999711,0.8546785999787971,,,-152,,,,,,right,0,0.8348059999989346,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,6,0,6,0,,,,,,,,,0,4,4,2,,,,787.1495100000175,787.9618229999905,0.8123129999730736,,,-151,,,,,,right,1,0.795113800035324,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,6,0,6,0,,,,,,,,,0,5,5,0,,,,791.9034149000072,792.4616922999849,0.5582773999776691,,,-150,,,,,,right,1,0.5376158999861218,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.1654541000025,799.1654541000025,799.1654541000025,800.1652859000023,space,3.354173199972138,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,0,0,0,3,,,,,,,,,,,,799.8000565000111,800.3458491999772,0.545792699966114,right,0,-152,0.5132829999784008,,,,,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,0,1,1,2,,,,,,,,,,,,804.3075022000121,804.961730799987,0.6542285999748856,right,1,-151,0.6301077000098303,,,,,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,0,2,2,4,,,,,,,,,,,,808.8650023000082,809.4783587999991,0.613356499990914,left,1,-150,0.5828222000272945,,,,,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,0,3,3,1,,,,,,,,,,,,813.3810903999838,814.0783900999813,0.6972996999975294,right,1,-149,0.6762742000282742,,,,,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,0,4,4,5,,,,,,,,,,,,817.9712164999801,818.6783758999663,0.7071593999862671,left,1,-148,0.677445599983912,,,,,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,0,5,5,0,,,,,,,,,,,,822.6133420999977,823.145192099968,0.5318499999702908,right,1,-147,0.5069969000178389,,,,,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,,,,,0,0,0,5,,,,,,,,827.0674265999696,827.5790630999836,0.5116365000139922,,,-149,,832.6270183000015,right,0,0.4935708999983035,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,,,,,0,1,1,0,,,,,,,,831.5172063999926,832.1284523999784,0.6112459999858402,,,-148,,837.0768038000097,right,1,0.5786647999775596,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,,,,,0,2,2,2,,,,,,,,836.0769434999675,836.7784396999632,0.701496199995745,,,-147,,841.6365048000007,right,1,0.6842053000000305,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,0,3,3,4,,,,,,,,840.6673195000039,841.3617499999818,0.6944304999778979,,,-146,,846.2269241000176,left,1,0.6621849000221118,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,,,,,0,4,4,3,,,,,,,,845.2985755999689,845.8121599999722,0.5135844000033103,,,-148,,850.8581408000318,right,0,0.4943764999625273,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,,,,,0,5,5,1,,,,,,,,849.7807081000064,850.378755600017,0.5980475000105798,,,-147,,855.340284600039,right,1,0.5805308999842964,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,,,,,0,0,0,4,,,,854.3511967000086,855.0951724000042,0.7439756999956444,,,-146,,,,,,left,1,0.7136227000155486,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,,,,,,,,,0,1,1,2,,,,858.9902483999613,859.5285173999728,0.5382690000114962,,,-145,,,,,,right,1,0.5064926000195555,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,,,,,,,,,0,2,2,3,,,,863.4226175000076,864.7449451999855,1.3223276999779046,,,-147,,,,,,right,0,1.2988176999497227,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,,,,,,,,,0,3,3,0,,,,868.6531413999619,869.2618311999831,0.6086898000212386,,,-146,,,,,,right,1,0.5792152000358328,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,,,,,,,,,0,4,4,1,,,,873.1597714999807,873.6617718999623,0.5020003999816254,,,-145,,,,,,right,1,0.4814069999847561,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,,,,,,,,,0,5,5,5,,,,877.5694867999991,878.178500399983,0.6090135999838822,,,-144,,,,,,left,1,0.5909929999615997,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.8656105000409,884.8656105000409,884.8656105000409,885.8655315000215,space,3.534598600002937,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,8,0,8,0,0,0,0,3,,,,,,,,,,,,885.6817267999868,886.3954044000129,0.7136776000261307,left,1,-143,0.6959689999930561,,,,,,,,,,,,,,133,2023-07-16_14h45.48.595,Rewa's Exp,2023.1.2,59.97375548025534,
