Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_5.started,text_6.started,key_resp.keys,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,16,0,16,0,0,1,1,3,,,,,,,,,,,,1774.2120373999933,1775.6850122000324,1.4729748000390828,left,1,1.4487795000313781,107,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,16,0,16,0,0,2,2,0,,,,,,,,,,,,1779.6081616000156,1781.651623599988,2.043461999972351,right,1,2.0113207999966107,108,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,16,0,16,0,0,3,3,5,,,,,,,,,,,,1785.5712779000169,1787.4851790000102,1.9139010999933816,left,1,1.8899674999993294,109,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,16,0,16,0,0,4,4,1,,,,,,,,,,,,1791.4518992999801,1793.4182338999817,1.9663346000015736,None,0,,107,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,16,0,16,0,0,5,5,2,,,,,,,,,,,,1797.329783299996,1798.6021533000167,1.2723700000206009,right,1,1.2514053999911994,108,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,16,0,16,0,,,,,0,0,0,5,,,,,,,,1802.55922559998,1804.3851928000222,1.8259672000422142,,,,109,1808.149523900007,left,1,1.8049828000366688,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,16,0,16,0,,,,,0,1,1,3,,,,,,,,1808.3080561999814,1809.6849900999805,1.3769338999991305,,,,110,1813.8984173000208,left,1,1.3515921999933198,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,16,0,16,0,,,,,0,2,2,0,,,,,,,,1813.5828591000172,1815.785142000008,2.202282899990678,,,,111,1819.1730826999992,right,1,2.173384999972768,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,16,0,16,0,,,,,0,3,3,4,,,,,,,,1819.6877308000112,1821.901825500012,2.2140947000007145,,,,112,1825.2779799000127,left,1,2.1879181999829598,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,16,0,16,0,,,,,0,4,4,1,,,,,,,,1825.8053135999944,1827.5018049000064,1.696491300011985,,,,113,1831.395510000002,right,1,1.6792324999696575,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,16,0,16,0,,,,,0,5,5,2,,,,,,,,1831.4096210999996,1832.7518388000317,1.3422177000320517,,,,114,1836.9998545999988,right,1,1.3142474999767728,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,16,0,16,0,,,,,,,,,0,0,0,4,,,,1836.674015800003,1838.7021960000275,2.028180200024508,,,,115,,,,,left,1,2.0027657999889925,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,16,0,16,0,,,,,,,,,0,1,1,2,,,,1842.6387855000212,1843.9183394000283,1.2795539000071585,,,,116,,,,,right,1,1.262165499967523,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,16,0,16,0,,,,,,,,,0,2,2,0,,,,1847.8513508000178,1850.0518468000228,2.2004960000049323,,,,114,,,,,left,0,2.1689876000164077,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,16,0,16,0,,,,,,,,,0,3,3,5,,,,1853.97169570002,1855.6350320000201,1.6633363000000827,,,,112,,,,,right,0,1.6406854999950156,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,16,0,16,0,,,,,,,,,0,4,4,1,,,,1859.5684678999824,1861.2853271000204,1.7168592000380158,,,,110,,,,,left,0,1.6843661000020802,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,16,0,16,0,,,,,,,,,0,5,5,3,,,,1865.2532559999963,1866.5183595999843,1.265103599987924,,,,111,,,,,left,1,1.2386427999590524,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.2198215000099,1873.2198215000099,1873.2198215000099,space,11.919022499991115,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,17,0,17,0,0,0,0,0,,,,,,,,,,,,1882.3514587000245,1884.4019682999933,2.050509599968791,right,1,2.0202639999915846,112,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,17,0,17,0,0,1,1,5,,,,,,,,,,,,1888.365771199984,1890.1019386000116,1.7361674000276253,left,1,1.7101965000038035,113,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,17,0,17,0,0,2,2,2,,,,,,,,,,,,1893.986650899984,1895.4518346000114,1.46518370002741,right,1,1.432844800001476,114,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,17,0,17,0,0,3,3,3,,,,,,,,,,,,1899.3883726000204,1900.8351618000306,1.4467892000102438,left,1,1.4234711999888532,115,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,17,0,17,0,0,4,4,4,,,,,,,,,,,,1904.7342854000162,1906.8854769000318,2.151191500015557,left,1,2.1263643000274897,116,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,17,0,17,0,0,5,5,1,,,,,,,,,,,,1910.8497288000071,1912.7353366999887,1.8856078999815509,right,1,1.8673296999768354,117,,,,,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,17,0,17,0,,,,,0,0,0,5,,,,,,,,1916.6564616999822,1918.5019643999985,1.8455027000163682,,,,118,1922.2467444000067,left,1,1.820801299996674,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,17,0,17,0,,,,,0,1,1,2,,,,,,,,1922.3997532000067,1923.735430300003,1.3356770999962464,,,,119,1927.990003200015,right,1,1.3178903000080027,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,17,0,17,0,,,,,0,2,2,4,,,,,,,,1927.6323000999982,1930.051951500005,2.419651400006842,,,,120,1933.2217691999977,left,1,2.388186299998779,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,17,0,17,0,,,,,0,3,3,3,,,,,,,,1933.9364107000292,1935.2686960999854,1.332285399956163,,,,121,1939.526698599977,left,1,1.3087833999888971,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,17,0,17,0,,,,,0,4,4,1,,,,,,,,1939.221626500017,1941.16870129999,1.947074799973052,,,,122,1944.8119586000103,right,1,1.9191398000111803,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,17,0,17,0,,,,,0,5,5,0,,,,,,,,1945.102843999979,1947.3517926000059,2.248948600026779,,,,123,1950.6931389999809,right,1,2.222218499984592,,,,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,17,0,17,0,,,,,,,,,0,0,0,2,,,,1951.2935906000203,1952.6520712000201,1.3584805999998935,,,,121,,,,,left,0,1.3358905999921262,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,17,0,17,0,,,,,,,,,0,1,1,4,,,,1956.5665987000102,1958.9189271000214,2.3523284000111744,,,,122,,,,,left,1,2.325926400022581,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,17,0,17,0,,,,,,,,,0,2,2,3,,,,1962.848134400032,1964.0685693999985,1.2204349999665283,,,,123,,,,,left,1,1.197181100025773,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,17,0,17,0,,,,,,,,,0,3,3,5,,,,1967.9861189000076,1969.6857946999953,1.6996757999877445,,,,124,,,,,left,1,1.6668754999991506,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,17,0,17,0,,,,,,,,,0,4,4,1,,,,1973.660067800025,1975.3852413999848,1.7251735999598168,,,,125,,,,,right,1,1.7048503999831155,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,17,0,17,0,,,,,,,,,0,5,5,0,,,,1979.2692661000183,1981.5686398000107,2.2993736999924295,,,,126,,,,,right,1,2.279833000036888,,,,,,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.2866640000138,1988.2866640000138,1988.2866640000138,space,13.228871500003152,negar,2023-07-18_12h41.56.484,Rewa's Exp,2023.1.2,59.96857646402143,
