28.7785 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016D46A9ACA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016D46A9AC40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016D46A9A970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000016D4CCF9FA0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.7786 	EXP 	window1: mouseVisible = True
28.7787 	EXP 	window1: backgroundImage = ''
28.7787 	EXP 	window1: backgroundFit = 'none'
28.7787 	EXP 	window1: mouseVisible = False
28.7788 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
28.7788 	EXP 	window1: recordFrameIntervals = False
28.9447 	EXP 	window1: recordFrameIntervals = True
29.1285 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
29.1286 	EXP 	window1: recordFrameIntervals = False
31.7775 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
