Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,text.started,text.stopped,fix.started,image.started,circle_4.started,fix_2.started,Right_2.started,Left_2.started,polygon.started,movie.started,circle.started,response.started,Right.started,Left.started,response.keys,response.rt,text_3.started,text_3.stopped,fix.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,0,0,0,0,0,0,0,3,10.90866359998472,11.922549000009894,11.922549000009894,13.479281699983403,13.479281699983403,13.479281699983403,13.479281699983403,13.479281699983403,14.573111600009724,14.573111600009724,14.573111600009724,14.573111600009724,14.573111600009724,14.573111600009724,right,0.38230010005645454,15.15074810013175,,,615808,001,2023-07-11_14h06.29.433,Rewa's Exp,2023.1.2,60.00495643317093,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,0,0,0,0,0,1,1,1,,,16.151783500099555,17.663426600163803,17.663426600163803,17.663426600163803,17.663426600163803,17.663426600163803,19.48277710005641,19.48277710005641,19.48277710005641,19.48277710005641,19.48277710005641,19.48277710005641,left,0.7515143998898566,20.37331570009701,21.385162099963054,,615808,001,2023-07-11_14h06.29.433,Rewa's Exp,2023.1.2,60.00495643317093,
,,,,,,,,,,,,,,,21.385162099963054,22.890871500130743,22.890871500130743,22.890871500130743,22.890871500130743,22.890871500130743,24.71113419998437,24.71113419998437,24.71113419998437,24.71113419998437,24.71113419998437,24.71113419998437,,,,,22.890871500130743,,,,,,,
